pattern, strength, component1, component2
",934,,
c,934,,
mixture_of_quick_,934,mixture_of_qui,ck_
9,934,,
z,934,,
P,934,,
it_my_dear_that_,934,it_my_de,ar_that_
g,934,,
dd_a_mixture_of_qui,934,dd_a_,mixture_of_qui
eandtwenty_years_,934,eandt,wenty_years_
parts_sarcast,934,parts_sa,rcast
."__"No_more_,934,."__"N,o_more_
T,934,,
e_how,935,,
_am_glad_to_,935,_am_gl,ad_to_
t_"and_I,935,t_"an,d_I
very_like,936,,
talk_so_,936,,
or_Heav,936,,
But_it_is_,936,,
he__ma,936,,
ly_that_,936,,
_can_you_,936,_can_,you_
ens_sake_Hav,936,ens_sa,ke_Hav
y__fa,936,y_,_fa
ll_in_,937,,
_Lizzy?"__",938,_Lizz,y?"__"
Tomorrow,938,To,morrow
must_visi,939,must_,visi
refore_you_,939,refore_,you_
t_him,939,,
and_the,939,,
you_must_,939,you_,must_
are_as_,940,,
._You,940,._,You
_and_the_gir,940,_and_the_,gir
better_for_,940,,
themselves_,940,,
on_myself,940,on_m,yself
them_by_,940,,
ay_go_,940,,
or_you_,940,,
ls_m,940,,
for_that,940,for_,that
as_you_,940,,
_take_it_,940,,
_father,942,,
_at_their,942,_at,_their
nour_your_c,943,nour_your,_c
you_the_best,943,,
_of_the_par,943,,
you_f,943,you_,f
?"__"I_ho,943,?"__"I,_ho
latter_me,944,,
d_my,945,,
_have__ha,945,,
_share_,946,,
be_the_m,946,be_the_,m
."__The_girls_,946,."__The_,girls_
eaning,946,,
of_beau,947,of_,beau
ty_but,947,,
stared,947,star,ed
cla,947,c,la
_of_that_em,948,_of_that_,em
o_not_,948,,
phatic_ex,948,phat,ic_ex
mation,948,,
n_in_s,948,,
_I_d,948,,
_anything_ext,949,,
d_to_be,949,,
preten,949,,
ordinar,949,,
y_now,949,y_,now
_daughter,951,_dau,ghter
to_give_,952,,
_her_o,953,_he,r_o
wn_beau,953,wn_,beau
ty."__"I,953,ty."_,_"I
n_such,954,n_s,uch
_cases_a_,954,,
beauty_to_,954,,
think_of,954,think_,of
_my_dear,954,_my,_dear
indeed_go,954,,
_you_must_,954,_you_mus,t_
t_is_m,955,,
ge_for_,955,,
I_as,955,I_a,s
_enga,955,,
ore_than_I,955,ore_than_,I
."__"But_consider,956,."__"But,_consider
think_what,957,,
ablish,957,ab,lish
Jane_,957,Jan,e_
Auste,957,A,uste
_If_I_had,957,_If,_I_had
_an_est,957,,
_known_as,957,_know,n_as
Only_,957,O,nly_
be_for_,958,,
go_mere,960,go,
unt_for,960,,
ly_on,960,,
_that_acco,960,_that_,acco
first_tum,960,first_,tum
ult_of_jo,960,ult_,of_jo
go_for_,962,go,_for_
_if_you_,962,_if,_you_
it_will_be,962,,
_us__to_,962,,
ra,963,r,a
say_Mr._,963,say,_Mr._
dare_say,963,dare_,say
_that_bef,963,_that_,bef
Bingley_,964,Bing,ley_
ore?,964,or,e?
will_be_very,964,,
w_pleas,965,w_,pleas
you_and,965,,
_much,965,_,much
_gla,965,_g,la
._Well_ho,965,._Wel,l_ho
d_to_see_,965,,
t_the_roo,967,t_the_,roo
oke_he_lef,967,oke_,he_lef
ough_when_the_,969,,
st_th,969,s,t_th
T_GUTENBERG_EBOOK_PRIDE_AND_PREJUDICE,971,T_GUTENBERG_EBOOK,_PRIDE_AND_PREJUDICE
F_THIS_PROJECT_GUTENBERG_EBOOK,971,F_THIS_PROJEC,T_GUTENBERG_EBOOK
over_she_,971,over_,she_
y_was_,971,,
handsome_as_,971,hand,some_as_
d_as_,974,,
humoure,974,,
_giving_,975,,
_the_prefere,976,,
nce."_,976,,
and_it_is_,977,,
m_her_hus,977,m_her_,hus
tisfact,977,tis,fact
hey_h,977,,
ed_I_am_,977,ed,_I_am_
_"T,977,,
draw_fro,977,dra,w_fro
band_any_sa,977,band,_any_sa
norant_,978,,
end_them,978,,
e_of_them_,978,e_,of_them_
_girl,978,_g,irl
ly_and_ig,978,ly_and_i,g
ave_non,978,,
_to_re,978,,
comm,978,co,mm
"they_are_a,978,,
ll_sil,978,,
like_other,978,,
Lizzy_has_,979,,
s_but_,979,,
tune,980,,
her_s,980,her_,s
enne,980,,
ness_than_,980,,
ister,981,ist,er
he_sp,983,,
Mr._Bennet_h,983,,
t_and_as_,983,,
m_f,983,,
atig,984,,
_I,985,,
_Pro,985,_P,ro
_wondeThe,985,_wo,ndeThe
vex,986,,
_have_no_co,986,_have_no,_co
ing_me._You,986,,
poor_,987,,
ion_for_my_,987,ion_for_,my_
s._The,987,,
You_mistak,987,,
your_nerve,987,,
mpa,987,,
my_de,987,my_d,e
e_me_,987,e_,me_
nerves."__",987,nerve,s."__"
ar._I_,987,ar,._I_
my_old_,988,my_,
y_are_,988,y_,are_
eBook_or_o,989,eBook_,or_o
utenberg.or,989,utenberg,.or
Gutenberg_,989,Gutenber,g_
License_in,989,Lic,ense_in
ww.g,989,ww,.g
nline_at_w,989,nlin,e_at_w
ation_these_,989,,
Date_A,990,Date_,A
342_Re,990,34,2_Re
ast_upd,990,ast_u,pd
lease_Date_,990,lease_,Date_
last_t,990,,
998_L,990,99,8_L
n__Posting_,990,n__P,osting_
015__,990,01,5__
at_leas,990,at_lea,s
ugust_26,990,ugust_,26
ary_15_2,990,ary_1,5_2
Language,990,Lang,uage
June_1,990,Jun,e_1
_EBook_1,990,_EBoo,k_1
_2008,990,_20,08
ated_Febru,990,ated_F,ebru
h_you_do,991,h,_you_do
START_O,991,STAR,T_O
t."__"A,991,t."__",A
_English____,991,_English,____
By_,992,B,y_
onymous_,992,ony,mous_
Volunteer,992,Volun,teer
JUDICE__,992,JUDICE,__
______Prod,992,______,Prod
uced_by_An,992,uced_,by_An
cknowl,992,ckno,wl
_suffer."__"But,992,,
iversally_a,992,iver,sally_a
it_and_live_,993,,
ope_,993,op,e_
many_yo,993,,
to_see_,993,,
ur_thous,993,ur,_thous
you_will_ge,993,,
t_over_,993,t_,over_
ung_men_,993,ung,_men_
and_a_year_,993,,
of_fo,993,of_,fo
_no_,994,_no,_
into_the_,995,,
ince_,997,,
you_will_not_,997,,
etherfiel,1001,ether,fiel
d_Park_is_,1001,d_P,ark_is_
_determin,1002,_deter,min
returned_,1004,retur,ned_
she_"for_Mr,1004,she_,"for_Mr
wenty_years_,1005,went,y_years_
nt_to_,1006,nt_t,o_
_I_h,1006,_I,_h
_was_sufficie,1006,_was_,sufficie
ntly.__",1008,ntl,y.__"
wife_impatie,1008,wife_,impatie
ory_de,1010,or,y_de
he_was_a_,1011,,
woman_of_me,1011,woman_,of_me
op._S,1011,op,._S
scrip,1011,scri,p
devel,1011,,
ormat,1012,or,mat
an_underst,1012,,
anding,1012,,
_little_inf,1012,,
anc,1012,,
ion_and_un,1013,,
certain_,1014,certai,n_
._When,1014,._W,hen
temper,1014,,
down_on_,1015,dow,n_on_
Monday_in_,1015,Mon,day_in_
le_m,1017,le_,m
her_life,1017,,
s_sol,1018,,
_was_to_,1018,,
get_her_,1018,get_,her_
d_with_Mr._,1018,d_with_,Mr._
Morris_im,1018,Morris,_im
ers_marri,1018,,
ed_it,1018,,
visiting_,1019,visi,ting_
and_new,1019,,
ace_was_,1019,,
s.____,1020,,
quite_young,1020,,
._He_was_,1020,,
ir_Willia,1020,ir_W,illia
ject_G,1021,ject_,G
y._H,1021,y,._H
e_ear,1021,e_,ear
e_had_,1021,e_,had_
was_among_th,1021,,
2__,1021,,
on_Mr._,1021,on_M,r._
those_who,1021,,
liest_of_,1021,lie,st_of_
_waited_,1021,,
always_in,1021,,
d_to_visit_him,1021,d_to_,visit_him
tende,1021,te,nde
_the_eve,1022,,
_to_the_last_,1022,,
ssuring_,1022,ss,uring_
visit_was_,1022,visi,t_was_
that_he_,1022,,
or_single?"_,1022,or_si,ngle?"_
always_a,1022,,
after_the_,1022,after,_the_
_and_till,1022,,
his_wife_,1022,his_,wife_
_the_visi,1022,_the_,visi
was_then,1023,,
_"Oh_S,1023,_"O,h_S
of_it._It_,1023,,
affect_t,1025,aff,ect_t
hem?"__",1025,hem,?"__"
hat_he_su,1027,,
ress,1027,,
dden,1027,,
g_a_,1027,g,_a_
ly_add,1027,,
De,1027,D,e
ms_of_the_,1027,ms_of,_the_
ed_her_with_,1028,,
Project_,1028,Pr,oject_
has_not_,1028,,
will_like_,1029,will,_like_
e_are_no,1030,e_,are_no
d_this_,1030,,
t_in_a,1030,,
g___,1030,g_,__
_way_,1030,,
it_Lizz,1030,,
y."__"W,1030,y."__",W
Tit,1030,T,it
he_comes."__",1031,he_come,s."__"
hor_,1031,,
to_know__,1031,,
what__Mr,1031,,
I_se,1032,I_,se
._Bingle,1032,._B,ingle
__Mr._B,1032,__Mr,._B
"sin,1033,",sin
_resent,1033,,
_send_,1033,,
fully_,1033,full,y_
y_like,1033,y_,like
ce_we,1033,,
_at_the_as,1034,_at_the_,as
sembl,1034,s,embl
_shall,1034,,
_meet_him,1034,,
such_thing,1035,,
wo_ni,1035,,
s_t,1035,s_,t
._She_ha,1035,._S,he_ha
_have_no_o,1036,_have_no,_o
her,1036,he,r
has_five_grow,1037,has_five_,grow
nup_dau,1037,nu,p_dau
t_depen,1039,t_,depen
_her_serving,1040,_her_,serving
t_dei,1041,t_,dei
_you,1041,_yo,u
."__Mr,1041,."__M,r
s._Benne,1041,s,._Benne
._Bennet_,1041,._Benne,t_
not_to_make,1042,,
Lucas_are,1042,Lu,cas_are
it_no_newco,1042,it_no_ne,wco
m_and_Lady_,1042,m_and_L,ady_
gned_,1042,g,ned_
nable_to_,1043,n,able_to_
_"Dont_,1043,,
gan_s,1043,,
colding,1043,,
n_her,1043,n_,her
contai,1043,,
ion_on_m,1043,ion_,on_m
keep_co,1043,,
ut_u,1043,ut_,u
self_be,1043,,
_any_re,1043,,
ply_b,1043,,
_overscru,1044,_over,scru
y_nerves.,1044,y_,nerves.
pulous_,1044,pul,ous_
_them_to_,1044,,
_tear,1044,,
."__"Kit,1045,."__",Kit
few_lines_,1045,few_,lines_
pieces,1045,pie,ces
ty_ha,1045,,
fath,1046,,
_in_her_,1046,_in,_her_
s_no_dis,1046,s_no,_dis
cretion,1046,cre,tion
tfull,1047,t,full
_own_am,1047,,
"_replied_Kitty,1047,"_replied_,Kitty
your_nex,1047,,
she_times_the,1047,,
hen_is_,1047,,
er_",1047,,
ement,1047,e,ment
y._"W,1047,y,._"W
_fre,1047,,
cough_for_my,1047,cough,_for_my
m_ill,1047,,
day_be,1048,,
a_,1048,,
_"and,1048,,
that_he_is,1048,,
tell_me,1048,,
_consider,1048,_con,sider
does_not_,1048,,
o_it_will_be,1048,,
her_mother,1048,her_,mother
fore_s,1048,for,e_s
come_back_,1048,come_,back_
it_is"_,1048,,
_about,1048,_ab,out
t_know_,1048,t_,know_
till_the_,1048,,
y_dear_,1050,,
him_her,1050,him,_her
self."__",1051,,
Then_,1051,The,n_
d_in,1052,d,_in
the_ad,1052,the_,ad
age_of_your_,1052,,
friend_an,1052,friend,_an
_her_."__"I,1052,_her_,."__"I
vant,1052,,
y_to_,1052,,
ay_have_,1052,,
ssible_,1053,ss,ible_
_deter,1053,,
mpo,1053,,
impossible_,1054,,
JUDICE,1054,JU,DICE
t."__",1054,,
when_I_a,1054,,
I_am_,1055,,
m_not_,1055,,
do_no,1055,,
him_myself,1056,,
_your_,1056,_your,_
ow_can_you_be_so_,1056,ow_can_you_,be_so_
ow_can_you_,1056,ow_can_,you_
_really_,1057,,
fortnigh,1057,for,tnigh
certainly_,1057,certai,nly_
_A_fort,1057,_A,_fort
t_if,1057,t_,if
nights_,1057,,
pection.,1057,,
e_is_certai,1057,,
y_litt,1057,y_,litt
nly_ver,1057,nly_,ver
le._O,1057,,
t._Bu,1057,t,._Bu
._But_,1057,._Bu,t_
__we,1057,,
is_by_,1057,,
__do_not_,1058,_,_do_not_
venture_s,1058,ventur,e_s
ody_els,1059,,
omeb,1059,,
_and_a,1060,_and,_a
e_will,1060,e_,will
love,1061,l,ove
neice,1061,,
s_must_s,1061,s_mus,t_s
fter_all,1061,fter,_all
and_her_,1061,,
man_,1062,,
tand,1062,tan,d
hance_and_,1063,,
_their_c,1063,_their,_c
she_will_thin,1063,she_will,_thin
k_it_,1064,,
an_act,1064,,
e_I_will,1064,e_,I_will
offic,1064,,
declin,1064,dec,lin
if_you_,1064,if_,you_
ness_,1064,,
_of_kind,1064,_of,_kind
ty."_,1067,,
_like_,1067,_,like_
_only_",1068,,
._Mrs._,1068,._,Mrs._
Bennet_said,1068,Bennet_,said
_cer,1069,,
nsen,1069,n,sen
What_can_,1070,,
tainly_,1070,,
se"__",1070,se,"__"
much,1071,m,uch
know_,1072,,
_he._",1073,_he,._"
?"_cried,1073,?"_cr,ied
Do_you_,1074,Do_,you_
consider_the_,1074,consider,_the_
_of_introduc,1075,_of,_introduc
tion_and_the_,1075,tion_and_,the_
forms,1075,for,ms
visi,1076,,
_them_as_,1076,,
?_I,1076,?_,I
that_is,1076,that_,is
nonsense,1076,non,sense
id_on,1076,,
stress_,1076,,
re_._What_,1077,,
a_young,1077,a_,young
say_you_,1077,say,_you_
agree_with_,1077,,
of_de,1077,,
_you_are_,1077,_you_,are_
_lady_,1077,_la,dy_
you__the,1077,you_,_the
?_For,1077,,
girl,1078,gir,l
_reflecti,1078,_ref,lecti
."__"But,1078,,
on_,1079,o,n_
I_know_,1079,,
you,1080,yo,u
and_read,1080,and_re,ad
_gre,1081,,
s."__Mary,1081,s."__,Mary
_extr,1081,_ex,tr
at_books_,1081,,
_wished_,1081,_,wished_
to_say,1081,,
._S,1081,._,S
and_make,1081,,
nsible_,1083,,
_something_se,1083,_something,_se
but_k,1084,,
new_not_,1084,new,_not_
he_continu,1085,,
y."__"I_am_,1085,y."__"I,_am_
sting,1085,stin,g
_her_ide,1085,_her_,ide
ed_",1085,,
as"_,1085,as,"_
hile_,1085,,
.__"W,1085,.__",W
Mary_is_,1085,Mary_,is_
adju,1085,ad,ju
let_us_retur,1085,,
ry_to_,1086,ry,_to_
"_cried_,1086,"_,cried_
sor,1086,s,or
sick_of_,1086,,
visit_him,1086,,
wife._,1086,wif,e._
_"I_am_,1086,_"I,_am_
Mr._Bingley,1086,Mr._Bingle,y
hear_,1087,,
ut_w,1087,ut_,w
_that__b,1087,,
you_tell_me,1088,you_,tell_me
hy_d,1088,hy_,d
id_not_,1088,id,_not_
luck,1091,lu,ck
pe_the_,1091,p,e_the_
d_on_him,1091,d_on,_him
y_but_as_,1091,y_but_,as_
ually_paid,1091,ually_,paid
sca,1091,sc,a
have_calle,1091,,
utenberg,1091,utenbe,rg
._It_is_,1091,._It_,is_
cannot_e,1091,cannot_,e
very_un,1091,very_,un
I_have_act,1091,I_have_,act
oni,1092,,
dies_,1092,,
the_la,1092,the_,la
e_now,1092,e_no,w
shment_of_,1092,shment_,of_
."__The_ast,1092,."__The_,ast
ished_that,1093,,
what_he_w,1093,,
was_just_,1093,,
sing_the_re,1093,,
_of_Mrs,1093,_of,_Mrs
surpas,1093,sur,pas
y."__"I,1094,y."__",I
will_do_,1095,will,_do_
gan_to_,1096,,
re_that_it_,1097,,
decla,1097,dec,la
was_what,1098,,
_she_had_ex,1098,,
pected_al,1098,,
l_the_,1098,l,_the_
How_good_,1099,How_,good_
while.__",1099,while,.__"
sure_you_,1100,sure_,you_
._I_was_,1100,,
_I_knew,1100,_I,_knew
ect_,1100,,
_I_should_,1100,_I,_should_
suade,1100,,
negl,1100,,
loved_you,1100,loved_,you
r_girls_,1100,,
such_an,1100,,
well_to_,1100,,
per,1100,p,er
_you_at_last,1100,_you_,at_last
tance,1100,,
joke_too_,1102,joke_,too_
that_you_,1103,that_,you_
and_ne,1103,,
gone,1103,,
ver_said,1103,ver_,said
_a_wor,1103,_a_w,or
should_have_,1103,,
d_about,1104,d,_about
aught,1104,,
Kitty_you_,1105,Kitty,_you_
_now."__"N,1105,,
_it_till,1105,,
ow_,1105,ow,_
may_cou,1106,may,_cou
gh_as_,1106,,
much_as_,1107,,
the_rap,1109,the_r,ap
ued_with_,1109,u,ed_with_
of_his_wif,1110,of_,his_wif
_excellen,1110,_exce,llen
his_wife._,1110,his_wif,e._
e.__",1110,,
tures_,1110,,
What_an,1110,,
t_father_,1111,t_f,ather_
you_have_,1112,,
_she_when_the_,1112,_she_,when_the_
girls"_said,1112,girl,s"_said
consider,1113,con,sider
door_,1113,,
._"I_do_not_,1113,._",I_do_not_
was_sh,1113,,
tell_you_,1114,tell,_you_
At_our_,1114,,
_acquain,1114,_ac,quain
ds_f,1114,d,s_f
me_e,1114,me_,e
r_make,1114,,
or_his_,1114,,
_you_will_eve,1114,_you_will,_eve
to_be_mak,1114,to_be,_mak
_life_it_,1114,,
I_can_,1114,I,_can_
is_not_so_,1114,is_not_,so_
pleasant_,1114,pleas,ant_
_him_amen,1114,,
ither_,1114,,
kindness_or_,1114,,
time_of,1114,tim,e_of
know_how,1114,know_,how
ing_new,1115,ing,_new
for_your_,1116,for_,your_
day_but_,1116,day,_but_
we_would_,1116,w,e_would_
s_every_,1116,,
do_any,1116,,
sakes_,1116,,
_love,1117,_,love
dia_my,1117,dia,_my
know_what,1117,,
thing._Ly,1117,thing._,Ly
_though_you_,1118,_though,_you_
_hop,1118,_h,op
_are_,1118,_are,_
n_,1119,n,_
e_with_you_,1120,e_with_,you_
_Mr._Bingley_,1120,_Mr._Bing,ley_
will_,1120,will,_
danc,1120,d,anc
be,1121,b,e
next_ball,1121,next_,ball
."__"Oh,1121,."__",Oh
at_the_,1121,,
"_said_,1122,"_said,_
ly_"I,1122,,
Lydia_,1122,Lydia,_
afrai,1122,af,rai
d_for_thou,1122,d_for_,thou
stout,1122,,
_am_not_,1122,,
gh_I,1122,gh,_I
__am_,1123,_,_am_
tall,1124,t,all
rest_of_the_,1125,rest_,of_the_
evening_,1125,eveni,ng_
je,1125,j,e
cturing_,1125,ct,uring_
was_spe,1125,,
nt_in_con,1125,,
how_so,1126,how,_so
of_quick,1126,of_qui,ck
on_he_would_,1126,,
mining_when,1127,,
return_,1127,retur,n_
should_ask_,1128,should_,ask_
_they_,1128,_the,y_
him_to_,1129,him,_to_
__No,1129,,
t_all_that_,1129,t_,all_that_
dinn,1129,,
__Chapter,1129,__C,hapter
_3_,1129,_3,_
ive,1130,,
_with_the_ass,1130,_with_the_,ass
e_of_her_f,1130,e_of,_her_f
istanc,1130,ist,anc
subject,1131,,
ask_on_the_,1131,,
._The,1137,._Th,e
y_att,1137,y_,att
th,1138,t,h
_bar,1138,,
ack,1138,a,ck
le,1138,l,e
wayswi,1138,way,swi
_various_,1138,,
efa,1138,,
ed_him_in,1138,ed,_him_in
ced_questions_,1139,ced_,questions_
ingen,1140,,
ious_,1140,i,ous_
surmis,1141,sur,mis
distant_,1141,dist,ant_
es_but_he,1141,es_but,_he
second,1142,se,cond
ept_the_,1142,ep,t_the_
acc,1142,,
_of_them,1142,_of_t,hem
ded_the_s,1142,ded_,the_s
_all_and_t,1142,,
_elu,1142,_e,lu
hey_,1142,he,y_
last_obliged_to_,1142,,
kill,1142,k,ill
were_at_,1142,were_a,t_
neighbour,1143,neighbou,r
hand_inte,1143,hand_,inte
of_their_,1143,of_,their_
_Lad,1143,_,Lad
lligence_,1143,llig,ence_
y_Lucas,1144,y_L,ucas
_had_been_,1145,_had_,been_
young_,1145,young,_
ourable.,1145,ou,rable.
_Sir_W,1145,,
._Her_,1145,,
_though,1145,_th,ough
report,1145,rep,ort
illiam,1145,illia,m
_was_highly_,1145,_was_,highly_
fav,1145,,
k_of_Pr,1146,,
paid,1146,,
ide_and,1146,ide,_and
_by_,1147,,
n__T,1147,n__,T
_Pre,1147,,
judice,1147,,
cost_and_,1148,co,st_and_
e_anywhere,1148,,
use_of_,1148,use_,of_
is_for_the_,1148,,
Book_,1148,Boo,k_
anyon,1148,,
his_e,1148,his_,e
_at_no_,1148,_at,_no_
py_,1149,p,y_
with_al,1149,,
_whatsoever,1149,,
it_give_it_,1149,,
trictions,1149,,
most_no,1149,,
.__You,1149,._,_You
_may_co,1149,_may_,co
_res,1149,_re,s
away,1150,,
_or_re,1150,_or,_re
use_it_,1151,,
choo,1154,,
le_Pride,1156,le_,Pride
Aut,1156,A,ut
ce__,1156,,
_and_Prejudi,1156,_and_P,rejudi
first_,1157,fi,rst_
mother,1157,,
._I_,1161,,
d_on,1163,,
s."__",1168,s."__,"
serve_and_capri,1170,serve_,and_capri
dtwenty_years_had_be,1170,dtwent,y_years_had_be
ce_that_the_ex,1170,ce_that_,the_ex
over_,1170,,
cough,1170,co,ugh
of_quick_parts_,1170,of_quick,_parts_
next_,1171,nex,t_
so_,1172,s,o_
cried_,1172,c,ried_
ers._,1172,,
"_said,1188,"_,said
e_the_,1188,,
e_no,1193,,
ugh,1195,u,gh
_la,1200,_,la
ep,1202,e,p
sure_,1203,sure,_
ro,1207,r,o
come_,1211,co,me_
mers._In,1212,,
act,1219,a,ct
_EBoo,1219,,
too_,1224,to,o_
Mary,1229,M,ary
ss,1235,s,s
ning_,1239,,
Lydia,1241,Ly,dia
_PRIDE_AND_PRE,1242,_PRIDE,_AND_PRE
G_EBOOK,1242,G_EB,OOK
_the_young,1243,_the_,young
est_I,1244,est_,I
."__The_,1251,,
daught,1266,d,aught
_his_se,1274,_his_s,e
have_I,1288,,
."__"I_do_not_,1297,."__"I_do_no,t_
_"I,1298,,
ut,1299,u,t
_and_I,1299,,
_Mr._Benne,1299,_Mr._,Benne
perhaps_,1301,,
acquaint,1305,,
Elizabeth_",1313,,
F_THIS_PROJEC,1323,F_THIS_PR,OJEC
rhoo,1328,,
how,1332,h,ow
of_,1340,,
_of,1342,,
."__"I,1379,,
his_,1414,,
the_end_of_,1425,the_end_,of_
you_m,1438,you_,m
any_,1440,,
_"My_dear_,1443,_"M,y_dear_
neighbou,1452,,
thinking_of,1453,thinking,_of
one_of_them,1458,,
_this_morning_,1478,_this_mor,ning_
er.__,1504,er._,_
will,1505,,
Bingle,1521,Bing,le
Chapter_,1521,Chap,ter_
_Mr._Bennet_,1538,_Mr._Benne,t_
_You,1543,_Y,ou
daughters._,1543,daught,ers._
s"_said_her_,1546,s"_said,_her_
Mrs._Long_,1549,Mrs._,Long_
my_dear_you_m,1552,my_dear_,you_m
us,1561,u,s
_Mrs._Long_,1561,_Mrs,._Long_
may,1564,m,ay
Nonsens,1568,Nons,ens
se,1572,s,e
woman_,1574,,
d."__"I,1580,d,."__"I
_impossible_,1587,_imp,ossible_
acquaintanc,1591,acquaint,anc
_not_know_,1617,_not_,know_
m_the_,1624,,
_she_,1639,_,she_
e_Mr._Bingle,1653,e_,Mr._Bingle
pend_upon_it_,1669,pend_,upon_it_
en_insufficient_t,1670,en_in,sufficient_t
are_twenty_I,1670,are_twe,nty_I
m_all."__M,1670,m_al,l."__M
_odd_a_mixture_,1670,_odd,_a_mixture_
r._Bennet_was_so,1670,r._Bennet_,was_so
_will_visit_the,1670,_will_vis,it_the
serving_his_se,1679,serving,_his_se
mised_to_introduce,1683,mised_to_,introduce
_him."__"I_do_not_,1683,_him,."__"I_do_not_
ed_with_,1715,,
cluded_with_this_,1739,cluded_,with_this_
s______PRIDE_AND_PRE,1742,s_____,_PRIDE_AND_PRE
_PRIDE_AND_PREJUDICE,1742,_PRIDE_AND_PRE,JUDICE
_her_,1747,,
or_Heavens_sake_Hav,1797,or_Heav,ens_sake_Hav
?"__"I_honour_your_c,1797,?"__"I_ho,nour_your_c
._She_is_a_selfish_h,1797,._She_is_a_sel,fish_h
t_"and_I_am_glad_to_,1797,t_"and_I,_am_glad_to_
ypocritical_woman_,1797,ypocritic,al_woman_
_Lizzy?"__"Tomorrow,1797,_Lizzy?"__",Tomorrow
."__"No_more_have_I,1797,."__"No_more_,have_I
."__The_girls_stared,1798,."__The_girls_,stared
_of_that_emphatic_ex,1799,_of_that_em,phatic_ex
_If_I_had_known_as,1804,_If_I_had,_known_as
first_tumult_of_jo,1807,first_tum,ult_of_jo
oke_he_left_the_roo,1810,oke_he_lef,t_the_roo
._Well_how_pleas,1810,._Well_ho,w_pleas
band_any_satisfact,1814,band_any_sa,tisfact
draw_from_her_hus,1814,draw_fro,m_her_hus
she_,1819,,
_wondeThe_Pro,1820,_wondeThe,_Pro
eBook_or_online_at_w,1821,eBook_or_o,nline_at_w
Gutenberg_License_in,1821,Gutenberg_,License_in
ww.gutenberg.or,1821,ww.g,utenberg.or
n__Posting_Date_A,1822,n__Posting_,Date_A
_English____START_O,1822,_English____,START_O
ated_February_15_2,1822,ated_Febru,ary_15_2
015__Language,1822,015__,Language
lease_Date_June_1,1822,lease_Date_,June_1
_EBook_1342_Re,1822,_EBook_1,342_Re
ugust_26_2008,1822,ugust_26,_2008
998_Last_upd,1822,998_L,ast_upd
______Produced_by_An,1823,______Prod,uced_by_An
JUDICE__By_,1823,JUDICE__,By_
onymous_Volunteer,1823,onymous_,Volunteer
iversally_acknowl,1823,iversally_a,cknowl
etherfield_Park_is_,1827,etherfiel,d_Park_is_
returned_she_"for_Mr,1828,returned_,she_"for_Mr
wife_impatiently.__",1830,wife_impatie,ntly.__"
down_on_Monday_in_,1833,down_on_,Monday_in_
d_with_Mr._Morris_im,1834,d_with_Mr._,Morris_im
or_single?"__"Oh_S,1835,or_single?"_,_"Oh_S
affect_them?"__",1836,affect_t,hem?"__"
he_comes."__"I_se,1837,he_comes."__",I_se
has_five_grownup_dau,1840,has_five_grow,nup_dau
it_no_newcomers._In,1844,it_no_newco,mers._In
m_and_Lady_Lucas_are,1844,m_and_Lady_,Lucas_are
_overscrupulous_,1846,_overscru,pulous_
marrying_which,1848,marrying_w,hich
_my_hearty_,1848,_my_he,arty_
ever_he_choose,1848,ever_he_,choose
s_of_the_girls_th,1848,s_of_the_,girls_th
consent_to_his_,1848,consent,_to_his_
to_assure_him_of,1848,to_assure_,him_of
few_lines_by_you_,1848,few_lines_,by_you_
_little_Lizzy."__",1849,_little_,Lizzy."__"
throw_in_a_good_,1849,throw,_in_a_good_
_do_no_such_thing,1849,_do_no,_such_thing
I_desire_you_will,1849,I_desire,_you_will
word_for_my,1849,word,_for_my
ough_I_must_,1849,ough_I,_must_
is_not_a_bit_,1850,is_not_a_,bit_
some_as_Jane_,1850,some_as_J,ane_
half_so_hand,1850,half,_so_hand
._Lizzy_,1850,._Liz,zy_
_am_sure_she_is_not_,1850,_am_sure_,she_is_not_
abuse_your_own_chil,1854,abuse_your_,own_chil
dren_in_such_a_way?_,1855,dren_in_such,_a_way?_
Her__mind_was_le,1861,Her__,mind_was_le
use_to_us_if_twenty_,1861,use_to_us_,if_twenty_
d_herself_nervou,1861,d_herself,_nervou
contented_she_fancie,1861,contented_she_,fancie
cond_daughter_employ,1864,cond_daughter_em,ploy
llowing_manner._Ob,1864,llowing_man,ner._Ob
forget_mamma"_said_E,1866,forget_mamm,a"_said_E
Jane_Auste,1906,Jane_,Auste
Mr._Benne,1961,Mr._B,enne
others_and_I,1971,others,_and_I
better_than_the_,1971,,
Mr._Bingle,1982,Mr._Bing,le
that_when_there_,1999,that_,when_there_
ss_difficult_to_,2010,ss_,difficult_to_
for_,2043,,
ow__can__you_,2168,ow__,can__you_
nor_half_so_good,2168,nor_ha,lf_so_good
You_take_delight_in_,2168,You_take_,delight_in_
t_will_be_no_,2168,t_will_be,_no_
visit_them."__"De,2169,visit_them,."__"De
such_should_come_s,2169,such_should_,come_s
e_,2170,,
o_make_his_wife_u,2170,o_make_his_,wife_u
his_character.__,2172,his_charact,er.__
_she_was_dis,2175,_she_,was_dis
s._The_business_of_,2176,s._The_busine,ss_of_
_disclosed_in_the_fo,2178,_disclos,ed_in_the_fo
ed_in_trimmin,2179,ed_in_t,rimmin
eces_of_her_own,2183,eces_of_,her_own
lizabeth_"that_we,2183,lizabeth_",that_we
